latitude1,longitude1,supervision_level,states,lgas,ward,settlement name,hf_name,latitude2,longitude2,meta/instanceID
6.486068,3.3629617,temporary_post,Lagos,Surulere,Iponri Eric Moore,Iponri estate,Iponri estate PHC,6.486068,3.3629617,uuid:975c4c46-67a4-4af1-820c-92c626db5d77
6.437941004,7.503513671,temporary_post,Enugu,Enugu North,Afia nine,Afia nire market square,Divine favour market host,6.437903693,7.503520944,uuid:f919d8d5-ef09-4cb6-aa24-93d7b7c2eb44
6.439598496,7.503318274,temporary_post,Enugu,Enugu North,Umunevo,21state our lords close ,Afia nine ,6.439551012,7.503354395,uuid:26c7e731-c095-4753-9f7a-ab06de2c0d22
6.439859192,7.496027888,temporary_post,Enugu,Enugu North,Ogui township ,Cater street ,Cater h/c,6.439911308,7.496041465,uuid:964089f0-2eb1-457a-b74b-329774c898d4
6.453135859,7.503258511,temporary_post,Enugu,Enugu North,Artisan ,Clark qrtars ,Artisan h/c,6.453156086,7.503208046,uuid:560221ff-66c0-4ae7-b2ff-886b1c590d5e
6.371846,7.6017644,temporary_post,Enugu,Nkanu West,Obuno,Ekeaku Second Hall,Obuno Ndiuno Health Centre,6.351396,7.606299,uuid:e9587443-ec76-47cf-a40e-f538b3b8eb41
6.3605254,7.5861802,temporary_post,Enugu,Nkanu West,Ogonogo Eji Ndiagu,Ogbozinne Town Hall,Ogonogo Eji Ndiagu Health Centre,6.3629491,7.5724865,uuid:e8a76b15-cb52-40e3-8a85-1702a42477fd
7.3375543,3.8618243,temporary_post,Oyo,Oluyole,Orita Ward 2,Oremeji.,Agbanlepanu,7.3374999,3.861836,uuid:0653bfbc-af8f-48b0-b5d2-4995cc79428f
7.348825,3.9242367,temporary_post,Oyo,Oluyole,Muslim ward 4,Muslim market,Irepodun PHC,7.3520382,3.921938,uuid:7272547d-115e-483a-b526-a473ede36e4f
6.5954937,3.3881486,temporary_post,Lagos,Kosofe,Bamgbe Elebiju,Ogunsowobo street,Agboyi ketu PHC,6.5954662,3.38824,uuid:aff753ff-18a0-47a2-8a11-4e83c357e871
6.5971763,3.3941296,temporary_post,Lagos,Kosofe,Bamgbe elebiju,Demurin,Agboyi ketu,6.5971184,3.3942401,uuid:6c09ce30-c6d6-4329-8f20-efea114172d8
8.6532968,3.3985704,temporary_post,Oyo,Saki West,Ajegunle,Apinnite,Apinnite,8.6534298,3.3983456,uuid:7e3ec09f-ce73-4530-b433-ae344fec7ed1
7.5318086,3.4208785,temporary_post,Oyo,Ibarapa East,Aborerin ward04,Agogo,Oke Ola PHC,7.5318148,3.4208416,uuid:8bb65bbe-4b1f-478c-857b-7f13c5622e92
6.570442507,3.304923373,temporary_post,Lagos,Alimosho,Bameke Oguntade,Disu Farombi,Orisunbare PHC,6.570442656,3.304924118,uuid:6e203505-81fa-495e-8b60-75fb014ce26a
6.513791745,3.249867332,temporary_post,Lagos,Alimosho,Ijegun,Tadebola street,Ijegun PHC,6.513503746,3.249825827,uuid:8cbbca9f-8003-4a60-9ccb-e2ba7dee210f
6.5992162,3.395395,temporary_post,Lagos,Kosofe,Erukan,Davies street,Agboyi ketu,6.5991538,3.3954864,uuid:4a2541f5-00b7-4558-a08a-2782844f955f
6.468266,3.564162,temporary_post,Lagos,Eti Osa,Ajah,Ajah,Ajah,6.4682784,3.5641138,uuid:2b7cc731-af54-4c16-a28f-8987404f5ea0
7.5370652,3.4110477,temporary_post,Oyo,Ibarapa Central,Oke Oba ward01,Isale Aito,Oke Oba phc,7.5376596,3.4135369,uuid:af96ea5c-6d80-4904-b59f-fe68652d0a71
7.5421184,4.0494645,temporary_post,Oyo,Lagelu,Oyedeji 3,Oyedeji,Oyedeji phc,7.5422083,4.0494933,uuid:8b9db481-db41-4cc7-9197-233df86ff8ad
6.4691092,3.5771246,temporary_post,Lagos,Eti Osa,Ajah,Gilbert  Odior,Ajah,6.4657979,3.5720943,uuid:07fa81cd-f165-447e-8966-e198fedb6196
6.4657979,3.5720943,temporary_post,Lagos,Eti Osa,Ajah,Royal Garden,Ajah,6.4682752,3.5653669,uuid:d6a5b558-8fa7-47b6-8b46-bfb7e7bd3f4c
6.8732379,5.9452696,temporary_post,Edo,Owan West,Ohuomora,Ukpohumi,Uhonmora PHC,6.8732508,5.9451008,uuid:0263f253-ee1f-49b4-8b54-05f8a04578d1
7.3154059,3.8134552,temporary_post,Oyo,Oluyole,Orita ward 2,Lafiaji Ayegun,Ayegun Oleyo PHC,7.3154073,3.8134446,uuid:ced3731f-3590-482d-a2d1-89afb462882c
7.3350233,3.8570367,temporary_post,Oyo,Oluyole,Orita,Abadio odo-ono,Agbanle-Ipaanu PHC,7.3364342,3.8567158,uuid:2687b338-8e9e-41ce-b260-d27c5813fa57
8.6418169,3.4060072,temporary_post,Oyo,Saki West,Ajegunle,Irewole,Ajegunle,8.6428301,3.4065315,uuid:2b6b4e43-b903-4bdd-95db-b2c716a261d9
6.6203327,3.3969068,temporary_post,Lagos,Kosofe,Agiliti,Banjo,Maidon phc,6.6202844,3.396983,uuid:63134da8-2fbe-41b8-9e6c-8fbf587c831a
7.1537932,3.7913618,temporary_post,Oyo,Oluyole,Abanla,Seriki,Ojabadan,7.1538491,3.7913636,uuid:41c5375c-20ee-4269-b487-b7ba08948dd5
8.6602721,3.3929877,temporary_post,Oyo,Saki West,Otun,Ayeto1,Otun Phc,8.66023,3.3934966,uuid:f775d234-ef9a-4e77-8496-cecbd799fffb
6.5368853,3.370068,temporary_post,Lagos,Shomolu,Ijebutedo,Oguntolu,Simolu General Hispital,6.536918,3.3700346,uuid:11edf8a2-e69d-4489-ae74-9b3fcd82880b
6.5446733,3.370966,temporary_post,Lagos,Shomolu,Ijebu tedo,Salami Saibu,Wright Phc,6.5446931,3.3706838,uuid:08df328d-fecf-44fb-86e8-d8f7e7e2eb7d
7.5252746,3.420901,temporary_post,Oyo,Ibarapa East,Aborerin,Okeola,PHC Okeola,7.5252793,3.4209405,uuid:1b349e00-7e8a-4e93-a64e-55ccbe06602a
7.5319074,3.420856,temporary_post,Oyo,Ibarapa East,Aborerin,Agogo,PHC Okeola ,7.5317889,3.4208352,uuid:c8e4aa1d-7599-4887-9a86-bc390a91bdb1
7.536943,3.4107589,temporary_post,Oyo,Ibarapa East,Ojeoba,Isale Aito,"PHC,Okeoba",7.5369046,3.4108069,uuid:95c47974-45a4-4510-b476-c871ac54319a
6.5577602,3.3917507,temporary_post,Lagos,Kosofe,Oworo,Oworo,Oworo,6.5855068,3.342025,uuid:620945bc-48b9-4c6f-88a0-45876a2fc899
6.5563102,3.3927541,temporary_post,Lagos,Kosofe,Araromi ifako ,Salawu Onikoyi,Gbagada General hospital ,6.5562725,3.3927486,uuid:65c78466-558e-4cb7-9980-1d0edf21eab4
6.4352372,3.4074417,temporary_post,Lagos,Eti Osa,Vi2,Legico,Legico,6.4353015,3.4075522,uuid:d1a59f56-1a6f-4e15-999d-fa744fb7af16
8.2776472,4.1831376,temporary_post,Oyo,Ori Ire,Ikoyi,Aipo,Ikoyi PHC,8.2776413,4.1830042,uuid:f900b049-0eb9-46a4-be48-a595bf383511
8.277639,4.183084,temporary_post,Oyo,Ori Ire,Ikoyi,Aipo,Ikoyi PHC,8.2763797,4.1826451,uuid:1b732d31-630d-417e-a37d-40fafdf53b34
8.2964591,4.2496239,temporary_post,Oyo,Ori Ire,Olorunda,Ajinapa,Temporary,8.2976417,4.24788,uuid:50757695-9f28-4302-8fa6-fda6adfe0e03
8.298245,4.2460817,temporary_post,Oyo,Ori Ire,Olorunda,Ajinapa,Olorunda PHC,8.298485,4.2449767,uuid:ffa99621-5b40-4760-8594-672ef7294172
6.5705902,3.3724312,temporary_post,Lagos,Kosofe,Mende,Moshashi jimoh,Mende,6.5706598,3.372329,uuid:d84f61e0-7a03-4e46-b903-a1bd29369c02
7.17217,3.8960967,temporary_post,Oyo,Oluyole,9,Longe,Onipe phc,7.18274,3.9066666,uuid:a5703242-42ba-4207-af15-af72ab8dc8c1
7.1103625,3.8996092,temporary_post,Oyo,Oluyole,9,Dalley,Onipe phc,7.114908,3.9012871,uuid:e8f07d0c-0877-45f1-859f-afd99e6dc9f5
7.120122,3.9221304,temporary_post,Oyo,Oluyole,9,Lamolo,Onipe phc,7.1206522,3.9310914,uuid:148bdcb3-b024-4d62-9a27-372cee768560
7.1257315,3.9283453,temporary_post,Oyo,Oluyole,9,Dalute,Onipe phc,7.1260019,3.9286329,uuid:f1c2bda7-93e3-4f59-9c8d-0fae50a9363d
8.6477211,3.3932455,temporary_post,Oyo,Saki West,Otun,Oke muibi,Challenge  PHC,8.6477351,3.3932819,uuid:cb858666-1732-48c2-a3b7-aa7677fe6905
6.6667452,3.2940496,temporary_post,Lagos,Ifako/Ijaye,Ijaiye Ojokoro,Okegbere,PHC Ojokoro,6.6737206,3.2987679,uuid:37e8467e-51da-4acf-b776-78fa36ba24fa
7.342353,3.9165014,temporary_post,Oyo,Oluyole,Olomi,Alanwon,Adaramagbo PHC,7.3425891,3.9165554,uuid:a8b93eed-e6e3-42a3-8901-bdc00dd68f04
7.8497684,3.9282427,temporary_post,Oyo,Oyo West,Iyaji Ward,Aleshinloye Settlement,Iyaji Health  Center,7.8499331,3.9283806,uuid:c2805af0-adad-4645-838b-20b87c6effd4
7.8521055,3.9294937,temporary_post,Oyo,Oyo West,Ajokidero Ward,Gboro Settlement,Kolobo Health Center,7.8521127,3.9295168,uuid:a18bf331-1d93-4dcc-9f2f-c4a176408bc2
7.8514016,3.9239083,temporary_post,Oyo,Oyo West,Pakoyi Ward,Enuoranoba Settlement,Pakoyi Temporary Health Clinic,7.8514135,3.9238788,uuid:537426f5-c213-4398-bb84-21878b34628a
6.582614083,3.361581229,temporary_post,Lagos,Ikeja,Opebi,Animal kingdom,Opebi PHC,6.582613909,3.361736011,uuid:49c5be01-dca8-46c8-a78b-f0009b71a063
6.597333422,3.359637218,temporary_post,Lagos,Ikeja,Opebi,Monkey Village,Opebi PHC,6.597333422,3.359637218,uuid:e0d3dce3-2187-41e3-be0f-95e18bdaafb7
6.094366667,7.617605,temporary_post,Enugu,Aninri,Ezinesi ,Amacharaoka ,Ezinesi basic health centre ,6.094495,7.61763,uuid:2c51148c-36ad-4436-b99a-ef73b9a0d256
6.077171667,7.64737,temporary_post,Enugu,Aninri,Ohofia,Obuno,Ezinato health centre,6.077173333,7.647403333,uuid:23ea7330-59ed-4e45-8091-cf38d44c4d36
6.094375,7.628506667,temporary_post,Enugu,Aninri,Ezinesi ,Nanwu ,Oduma basic health centre ,6.094428333,7.628478333,uuid:d769c61b-9835-4f16-ac64-065d13111120
8.68697,3.3950086,temporary_post,Oyo,Saki West,Iya,Kadara Area,Mokola PHC,8.6869449,3.3950341,uuid:6556ba0f-b4a4-42a5-9491-118f417fdd80
8.6746978,3.3869619,temporary_post,Oyo,Saki West,Iya,Alaraje,Iya PHC,8.6749869,3.3869189,uuid:27b32426-719c-4964-8455-ddb79152e4d3
6.5319903,7.5991604,temporary_post,Enugu,Enugu East,Mbulujodo 1,Ugwuomu,Ugwuomo Health Facility,6.5318174,7.5990149,uuid:63a54bb3-d010-4337-b2b3-013a105c5d5a
6.530119,7.6177525,temporary_post,Enugu,Enugu East,Mburujodo,Ezza Ugwuomu,Ugwuomu Health Centre,6.5304697,7.6175625,uuid:84978cf2-def8-4582-9fe1-836c180a3c5e
6.5483866,7.5158385,temporary_post,Enugu,Enugu East,Ibagwa,"Rugan Fulani Hassan Mohammed/
Rugan Fulani Alhaji Idris",Ibagwa Health Facility,6.5662217,7.5189082,uuid:368d6158-0c91-4d29-9dab-a3497d988317
6.5244764,7.5115142,temporary_post,Enugu,Enugu East,Ibagwa,Umumono,Ibagwa health,6.524473,7.5115362,uuid:ac03723f-1de3-4a52-be62-c822d7571348
6.3998671,7.5099835,temporary_post,Enugu,Enugu South,Akwuke East(DAY 1),Onuorie,Onuorie health post,6.3998416,7.5099842,uuid:8e271d1d-e1f9-410b-b26b-ff9820a90781
6.4005707,7.5067957,temporary_post,Enugu,Enugu South,Akwuke East,"Okonkwo Ede,Onyije,Ejiofor and Metro Streets..",Onuorie Health post,6.4005837,7.5068885,uuid:1a9ec103-20ba-4dcf-a53f-e7db0c01b2e9
6.2874081,7.4851484,temporary_post,Enugu,Nkanu West,Ozalla,Omuonyia,Temporary  post,6.28746,7.4852156,uuid:fada780c-ea5e-4610-b5ee-d4f1fc33154e
7.535155,4.075713333,temporary_post,Oyo,Lagelu,Oree 1,Apatere,"PHC, Oree",7.535296667,4.075041667,uuid:6d4139ed-9f6c-4e31-8bda-a86ebd8cb9cb
7.542321667,4.04956,temporary_post,Oyo,Lagelu,Oyedeji 3,Oyedeji  Market,Nil,7.542265,4.049583333,uuid:1da53b6a-b6ed-40d4-a2cd-d5ff575d9ec3
7.609616667,4.047386667,temporary_post,Oyo,Lagelu,Oyedeji 2,Ogunsina,"PHC, Ogunremi",7.609625,4.047425,uuid:c29f90f4-f2d4-417b-98bd-9762047c44c1
7.580683333,4.115065,temporary_post,Oyo,Lagelu,Oyedeji 1,Bolounduro,"PHC, Olowode",7.580703333,4.115056667,uuid:95cd9fe2-c919-40ab-a9f6-b4166ddbb9be
7.8365541,3.2237101,temporary_post,Oyo,Iwajowa,Elekokan,Oke semi,Elekokan PHC,7.836466,3.2236989,uuid:6af6c67c-cdd8-484a-b145-e3b018779d31
8.0348154,2.9081563,temporary_post,Oyo,Iwajowa,Ilaji-ile/ijoko-ile,Oha/gaa Fulani,Ilaji health centre,8.0367237,2.9087024,uuid:06146914-e28e-4e27-a02c-3e4cb0ebc043
8.0671233,3.0108967,temporary_post,Oyo,Iwajowa,Itasa/idiko ago,Aba busari,Gbedu health centre,8.0898584,3.0083056,uuid:228cc8e5-a439-43cf-aa49-3cb7f5fc31fa
6.6050619,3.3197777,temporary_post,Lagos,Ikeja,Onilekere ward,Onilekere,Onilekere health center,6.6051824,3.3198058,uuid:760aa92c-766a-4695-b464-c40b533a9c03
6.6145392,3.3578064,temporary_post,Lagos,Ikeja,Alausa,Ikeja city mall,Alausa PHC,6.6146027,3.3577016,uuid:9d61d145-6d06-4d72-b246-e1ebaf0f9d03
8.673026,3.3907316,temporary_post,Oyo,Saki West,Iya,Isale Oguna,Iya PHC,8.6729659,3.390897,uuid:71fcbe86-c5fa-499f-b092-f17304560f0c
6.3578212,7.5162769,temporary_post,Enugu,Enugu South,Ndiuno Amaechi,"Umuedum, umunnachi and Amaupata",Ugwuagba Health centre,6.357715,7.5162467,uuid:3cd93baa-244f-4ef3-a1bc-c8655f47627f
7.3765306,3.9088495,temporary_post,Oyo,Ibadan North East,OJAGBO(ward 3).,OLUBODE,PHC AJOBO,7.3765632,3.908759,uuid:c5325d78-96e7-4aec-84b5-f746e33feb0f
6.3923264,7.4973633,temporary_post,Enugu,Enugu South,Akwuke West,"God Loves sch,old gariki mkt Rd,Nsude Oko str,Piety international school",St Martin's hosp,6.3921219,7.4972312,uuid:cd137f88-d671-47ab-9bdf-f44d6f341ba7
6.5825823,3.3616327,temporary_post,Lagos,Ikeja,Opebi ward,Animal kingdom,Opebi phc,6.5826196,3.3617706,uuid:68cb4746-6fc4-4154-af7a-35e0a0e97111
6.5973055,3.3595852,temporary_post,Lagos,Ikeja,Monkey village,Monkey village,Opebi phc,6.5973054,3.3595849,uuid:78085d3d-4199-42ee-9585-4d01e94e4b7d
6.486214,3.3629011,temporary_post,Lagos,Surulere,Iponri-eric Moore,Iponri estate,Nil,6.4862102,3.3629005,uuid:2a985d88-427a-4a3e-bff6-c2cdaf9202cf
6.4430279,3.1269438,temporary_post,Lagos,Ojo,EGAN ORoMI,Eseofin,ISHAGIRA,6.4583491,3.2016077,uuid:7c6f226a-d437-4e79-b758-212f96d60416
6.441758,3.8849182,temporary_post,Lagos,Ibeju Lekki,Orimedu2,Okun ilado,Temp post idi mango,6.4417572,3.8849557,uuid:4c83ae86-c764-4e6a-9736-6b0a838e19a4
6.4854033,3.3610213,temporary_post,Lagos,Surulere,Iponri,Iponri estate,Nil,6.485434,3.3610881,uuid:586ced67-dbf1-4642-a6cc-c7da66736464
6.3991082,4.1633072,temporary_post,Lagos,Ibeju Lekki,Shirowon2,Ortolu,Temp post,6.3992017,4.1632733,uuid:6c5b523b-2020-412e-bc23-f405d28ce2cf
6.23822,7.2758617,temporary_post,Enugu,Oji-River,Utazi Ugwa,Onwukwe,Bishop Orris,6.2561796,7.258906,uuid:0673c49d-6e80-4726-9087-8e26d632858d
7.9636788,3.2493908,temporary_post,Oyo,Iwajowa,Balogun/joloko,Oke Balogun,Iganna PHC,7.9652438,3.2490941,uuid:2a17564a-bd21-4247-bf41-48a4e6683cbe
6.6380017,3.340366,temporary_post,Lagos,Ifako/Ijaye,ijaye oke ira,"Adebiyi street
",Adebiyi street Temporary post,6.6380688,3.3403054,uuid:f3fb3889-27a4-490d-b670-effd0942e58b
6.6366564,3.3368184,temporary_post,Lagos,Ifako/Ijaye,ijaye oke ire,Abeokuta street ,Abeokuta street temporary post,6.6366964,3.3368231,uuid:117853d9-b802-46bc-b776-306e9d1067b0
6.6407785,3.3355658,temporary_post,Lagos,Ifako/Ijaye,ijaye oke ira,Apostle Famuyiwa,Babalola str,6.6408213,3.3357337,uuid:c92a1458-3ab5-49dd-9d34-9c848bd49a66
6.2337029,7.2860364,temporary_post,Enugu,Oji-River,Utazi Ugwa,Mile 3,NA,6.2337334,7.2860708,uuid:3a4ded6e-5709-4022-b276-f3856debc25c
6.1565493,7.2852349,temporary_post,Enugu,Oji-River,Inyi 4,Umuojurum,NA,6.1565303,7.2853074,uuid:f770b6b4-c51b-45dd-822d-649d66882ea8
6.4083614,7.5000948,temporary_post,Enugu,Enugu South,Achara 2 ward,Igbariam Primary School,Uwani Health Centre,6.4083793,7.5001191,uuid:12ea532d-1d55-409c-a6a2-0ef92832b5ff
6.4146389,7.5021671,temporary_post,Enugu,Enugu South,Achara 3,Abalukwu,Uwani Health Centre,6.4141752,7.501756,uuid:02076202-6d3b-4ced-a9e0-84a005c2817b
7.3529999,3.9287224,temporary_post,Oyo,Oluyole,Muslim,Semibio,Temporary,7.3529013,3.9288056,uuid:15d0682c-338c-4935-bb44-0523f12fffbf
7.3529859,3.9282833,temporary_post,Oyo,Oluyole,Muslim,Musfarlar,Temporary,7.3529772,3.928611,uuid:fcdf9962-818f-4f4d-a1af-2e858e31cafc
7.3529982,3.9286314,temporary_post,Oyo,Oluyole,Egbetuba,Ifesowapo,Temporary,7.3528661,3.9285275,uuid:2b0cf6f2-6706-423f-beed-c1f8da90e86f
7.8361158,3.9379379,temporary_post,Oyo,Oyo East,Ajagba,Oko oba phase 2,Ajagba H/C,7.8350982,3.9389643,uuid:70ba0220-93f1-4b8f-9231-e9d51c93e516
6.3981392,4.1632494,temporary_post,Lagos,Ibeju Lekki,Shiriwon 2,Otoilu,Apaki PHC,6.3990016,4.1635509,uuid:2401dbce-d250-42bf-81c8-9ec871b294d4
6.4414329,3.8852133,temporary_post,Lagos,Ibeju Lekki,Orimedu II,Okun Ilado,Idi Mangoro Okun Ilado,6.4417804,3.8848955,uuid:0f62822c-eae1-497a-b644-32f4d26c70b9
7.8388189,3.9173977,temporary_post,Oyo,Oyo West,Iyaji. Health Center,Eebu,Iyadii Health Clinic,7.8503081,3.9309503,uuid:48111a70-7763-455d-9c1e-e67025ed1d76
7.8503081,3.9309503,temporary_post,Oyo,Oyo West,Ajokedoro,Gboroonkola,Ajokedoro,7.8509868,3.9309503,uuid:3d298af2-7d89-4e01-a6ed-bcb0e315a3b4
7.8509868,3.9309503,temporary_post,Oyo,Oyo West,Pakoyi,Enuaroba   Compound,Pakoyi  Center,7.8503081,3.9309503,uuid:f2fa62ee-4a1b-44c8-aec3-e83f003b2fd5
6.5184137,7.524133,temporary_post,Enugu,Enugu East,Amorji,Amube-uno,Amorji,6.5185365,7.524158,uuid:96922398-2670-4eef-96d7-cc6fd766738b
6.4793725,7.511755,temporary_post,Enugu,Enugu East,Abakpa I,Gab manaco,Abakpa HC,6.4794516,7.5115827,uuid:e344517b-48b0-4227-aaee-5d7342ac5e36
8.835158777,3.754345929,temporary_post,Oyo,Orelope,Ayetoro,Ajagbe ojo,nil,8.835229037,3.754262556,uuid:bfb9e6c7-797c-47a8-af79-05c70afe6109
5.9428981,7.5623811,temporary_post,Enugu,Aninri,Ndeaboh,Azuiyogwe onunweke,Ndeaboh Health center,6.1194019,7.5303253,uuid:7df4c5ce-a570-45b6-b6c1-55fb64210cd6
6.0678429,7.4960921,temporary_post,Enugu,Aninri,Ndeaboh,Abachaeku,Temporal post,6.0678429,7.4960921,uuid:2010db6d-f045-4524-8b0a-1e9605dab5c0
5.9807783,7.4628427,temporary_post,Enugu,Aninri,Ndeaboh,Amangwu,Temporal post,6.0306017,7.5953555,uuid:d41eb9d2-5cba-465a-a40d-7adc466cb0d5
6.0314007,7.5955922,temporary_post,Enugu,Aninri,Ndeaboh,Amangwu,Temp post,6.0321997,7.5958289,uuid:7a92bd80-644f-41ac-a0cf-9fd8bfbaf038
8.6820847,3.4096263,temporary_post,Oyo,Saki West,Saango,Madina area,Sango PHC,8.6629933,3.3957567,uuid:1cd49705-5ed3-4878-8b1d-afedacfd3c41
8.6834182,3.3978864,temporary_post,Oyo,Saki West,Sango,Opomalu,Sango PHC,8.6834149,3.3979455,uuid:73289186-7a64-4b74-a66d-2620d00fb026
8.6947131,3.4019945,temporary_post,Oyo,Saki West,Sango,Apata ake (markas rudortud ulumin),Sango PHC,8.694833,3.4021192,uuid:a6db2543-071d-434d-bb53-bb534eb142a6
6.3990732,4.1633342,temporary_post,Lagos,Ibeju Lekki,Shiriwon II,Otolu,Folu PHC,6.3991044,4.1632609,uuid:2cff7aaa-8bbf-4755-b21e-553cc676161d
7.8448525,3.9397845,temporary_post,Oyo,Oyo East,Oke Apo,Akoda,Oke Apo Health Centre,7.8449288,3.9397902,uuid:e625f9f6-a3d2-47ad-858e-a70c783f4bbf
7.8468134,3.930079,temporary_post,Oyo,Oyo East,Alaodi,Alojo,Alaodi Modeke Health Centre,7.8479622,3.9326562,uuid:ada1f276-024e-438a-9801-51683ad51bc7
7.8496827,3.9320531,temporary_post,Oyo,Oyo East,Alaodi,Isoelu,Alaodi Modeke PHC,7.8501048,3.9307129,uuid:37126442-4541-4b7e-baac-11d47bd9cf74
7.8420681,3.9291845,temporary_post,Oyo,Oyo East,Balogun,Ona Aka,Alausa Health Centre,7.8423051,3.9284193,uuid:2d746bcc-9414-4da7-b9f2-ceb5d86aadee
8.047,4.286053333,temporary_post,Oyo,Surulere,Mayin ,Dayaojenu,OKin Health Center,8.046955,4.285993333,uuid:eb6772de-75d2-476a-96e0-d55e18fd1e84
8.046985,4.286043333,temporary_post,Oyo,Surulere,Mayin,Odanbon 1,Amass Health Facility,8.046991667,4.286056667,uuid:f12c9b93-6042-484f-9311-8a538b63b0d9
8.046975,4.286056667,temporary_post,Oyo,Surulere,Mayin,Dayaojenu/Gaa,Amasa HF,8.046975,4.286063333,uuid:35a2a6f5-c040-4255-b838-05faa9af906a
8.046988333,4.285963333,temporary_post,Oyo,Surulere,Mayin,Odonbon 1,Amasa,8.047028333,4.286043333,uuid:553438f0-43b8-40cd-80df-121e010af672
7.955335,4.342373333,temporary_post,Oyo,Surulere,Oko,Ajila/Oko,Oko PHC,7.955373333,4.342328333,uuid:2a88fde8-7e82-4c74-9d2c-7b1f0b33b998
7.955373333,4.342303333,temporary_post,Oyo,Surulere,Oko,Ajila/Oko,Oko PHC,7.955361667,4.342311667,uuid:55bbfad8-6786-4bcf-b4ad-4753a64d2f7e
7.955418333,4.342445,temporary_post,Oyo,Surulere,Oko,"Ajagusi,Ongusi and Ajimoleke",Oko  PHC,8.010743333,4.345423333,uuid:036ce8e7-0100-4a2e-ae5b-06dfb1b57245
8.077125,4.351108333,temporary_post,Oyo,Surulere,Iresaapa,Gaa Tunbi,Iresaapa PHC,8.085971667,4.390171667,uuid:81d573a0-d2b2-4d08-9c90-06f91f76b5c5
6.4464295,3.4097372,temporary_post,Lagos,Eti Osa,Obalende,Obalende police barracks,Obalende phc,6.4463433,3.40953,uuid:36974f87-6644-45ba-be77-9a88620ad331
8.240392385,4.007296437,temporary_post,Oyo,Ori Ire,Esinele,Esinele,Esinele PHC,8.235502052,3.991254998,uuid:1b768208-c195-4964-b2e2-bd30dd5b1273
8.277651349,4.183166121,temporary_post,Oyo,Ori Ire,Ikoyi-Ile,Aipo,Ikoyi-Ile PHC,8.277602449,4.182735045,uuid:902864b4-fc06-49ae-b7cb-bcc4404aea12
8.234589145,4.175167132,temporary_post,Oyo,Ori Ire,Ikoyi-Ile,Ikoyi-Ile,Ikoyi-Ile PHC,8.23458052,4.17514391,uuid:c1fbd22b-a10e-4958-9aec-ba7a6f472137
6.560872,3.3317619,temporary_post,Lagos,Oshodi/Isolo,Akingaye,Mushin Isolo Road,Hospital,6.5608334,3.3317424,uuid:466c8934-6f01-4f26-96a7-9b0c69e5aad5
7.3880336,3.9031848,temporary_post,Oyo,Ibadan North East,Oje ward6,Abese,Temporary Post,7.3880336,3.9031848,uuid:b54db323-81c9-41ee-9d7b-55e3ab28581d
7.3856893,3.9021242,temporary_post,Oyo,Ibadan North East,Oje ward,Abese,Temporary Post,7.3826705,3.9050014,uuid:60b0eb21-c124-4216-ad31-653589613e82
6.4331088,3.5236206,temporary_post,Lagos,Eti Osa,Igbo EFon,Fadeyi,Igbo Efon PHC,6.4331334,3.5236548,uuid:4f256495-275e-4353-b071-e56471af2439
6.5833116,3.3844916,temporary_post,Lagos,Kosofe,Ikosi oke,Ikosi road,Ikosi  PHC,6.5832225,3.3857435,uuid:cbafeadb-c59b-4763-b146-5782da1b5591
6.0455304,7.5700596,temporary_post,Enugu,Aninri,Ndeaboh,Amangwu,Agboachara  model health  Centre.,6.0451581,7.570288,uuid:3a72eb49-5c08-4341-9487-43b26775d4f9
7.544063333,3.223733333,temporary_post,Oyo,Ibarapa North,Ayete 1,Obanisun market,General hospital,7.535173333,3.21923,uuid:47b27392-5e0e-4a8c-a172-f7d219a6e0df
7.540925,3.219283333,temporary_post,Oyo,Ibarapa North,Ayete  2,Oke ogun,Ayete phc,7.535153333,3.21914,uuid:19804f67-f9a3-456c-8e2e-74054cfc5024
7.678805,3.186456667,temporary_post,Oyo,Ibarapa North,Igangan 2,Alapodun,Six bed,7.681926667,3.183451667,uuid:89c31c0f-1de7-4339-8191-1ed1dac2317a
7.672463333,3.185835,temporary_post,Oyo,Ibarapa North,Igangan 1,Oluwo,Six bed,7.67241,3.186045,uuid:43f40afb-c3a4-432e-b4e3-547223dad493
7.56145,3.231365,temporary_post,Oyo,Ibarapa North,Tapa 1,Oke Oloro,P H C Tapa,7.56175,3.231125,uuid:fbfb1502-fe4f-4c79-aa0d-68408c448406
8.835277,3.7543383,temporary_post,Oyo,Orelope,Ayetoro,Budo Dogo ,Nil,8.8352125,3.7628467,uuid:93a3e98f-5745-4b9c-950f-eb58327e69e2
8.8329775,3.7506659,temporary_post,Oyo,Orelope,Molete,Agoro ,Nil ,8.83291,3.7515944,uuid:c505ef2b-3820-445e-b1fc-deae593b19d3
8.8403954,3.7586782,temporary_post,Oyo,Orelope,Oke Afin,Ebedi,Nil,8.8401369,3.7588999,uuid:16737d91-bd08-4c97-8a31-adbd50396448
7.3757627,3.9460186,temporary_post,Oyo,Ona ara,Idi Osan,Adeniji,PHC Gbaremu,7.3758881,3.9458923,uuid:d13c1971-c1f9-40f0-92d4-110be89b1fe3
7.3680255,3.963425,temporary_post,Oyo,Ona ara,Idi Osan,Apesinmoje (Kate 3 & 4),PHC Gbaremu,7.3680759,3.9632152,uuid:aab624bd-669f-4221-83d4-3ff80e45b848
